🇨🇳港澳台一,#genre#
HBO原创钜献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BOO,p2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
Thrill,p2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
BOO恐怖台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpxyjhjchjsjbhjejjjvboo.flv
Thrill,http://ali.hlspull.yximgs.com/live/huanqiuhkliveecvjwejjosvojjjsjjjdejfjxjucjshvjcsjjfcjtchpljy.flv
Thrill,http://ali.hlspull.yximgs.com/live/huanqiuhklivejvpjfjwjojcvljnjletfojsjjhjsjdjljdfewjjtthjjll.flv
AXN,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfybjssxsjbcjcfdvsfcbjbnjtyjxn.flv
龙祥电影,p2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,http://mywlkj.ddns.net:754/tv/yximgs.php?id=44
龙祥电影,http://ali.hlspull.yximgs.com/live/twlivemzloehzbzzzpvboydetzewszhthzyuzfzwetyzzzhflxsz.flv
龙祥电影,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjloehjbjjjpvboydetjewsjhthjyujfjwetyjjjhflxsj.flv
龙祥电影(粤),p3p://108.181.20.159:05326/63375cce0008451773313a26199f3191
龙华洋片,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
龙华洋片,http://mywlkj.ddns.net:754/tv/yximgs.php?id=46
龙华洋片,http://ali.hlspull.yximgs.com/live/twlivezezcxlvofbzbvbzzzfzvzhslcfvxcvxszbcvzfdvsfcbzbnztyxty.flv
龙华洋片,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
龙华洋片,http://50.7.238.114:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
龙华戏剧,mitv://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
龙华戏剧,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhslcfvxcvjsjbcvjfdvjsfcbjbnjtyjd.flv
龙华戏剧,http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
龙华戏剧,http://198.16.100.90:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
龙华电影,mitv://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
靖天电影,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
美亚电影台,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影台(粤语),mitv://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
纬来电影台,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
天映频道,p2p://generationnexxxt.com:19806/65e1b0870000c6d7c9dccba555040378
天映频道(国语),p3p://108.181.20.159:05326/6471b0bb00011e09ed51d397629e4f55
天映频道(粤语),p3p://108.181.20.159:05326/6533b684000931d9e334c45b064e2833
美亚电影(国),p3p://108.181.20.159:05326/64c3653f0007f6812c7970122ff43531
美亚电影(粤),p3p://108.181.20.159:05326/64be58dd0007fb8d18c11148736701af
天映高清(国),p3p://108.181.20.159:05326/64d733f10006463379d868e844611939
天映经典(国),p3p://108.181.20.159:05326/64df54c20006094699986daf45690a01
天映频道http://210.210.155.37/dr9445/h/h14/01.m3u8
天映频道,https://edge1.laotv.la:443/live/CHCA/index.m3u8
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典,p2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
亚洲剧台,p2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
东森戏剧台,p2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
八大戏剧台,p2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
纬来戏剧台,p2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
三立戏剧台,p2p://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
龙华戏剧,p2p://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
靖天戏剧台,p2p://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧台,p2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
EYE TV戏剧台,p2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
爱尔达影剧台,p2p://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
TVB亚洲武侠,https://ali.hlspull.yxigs.com/live/12344.flv
TVB亚洲武侠,https://ali.hlspull.yximgs.com/live/12344.flv
TVB亚洲武侠,https://s2.pub/cctv-20
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB亚洲武侠,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
TVB亚洲武侠,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
Hands Up,mitv://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
TVB粤语片台,mitv://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
亚洲剧台,mitv://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
TVB亚洲武侠,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
壹电视电影台,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352

🇨🇳影视频道,#genre#

CHC影迷电影,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226681/index.m3u8
CHC家庭影院,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
CHC动作电影,http://111.4.254.12/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226673/index.m3u8
CHC家庭影院,http://1.82.144.16:4022/rtp/239.112.205.205:5140
CHC影迷电影,http://1.82.144https://cloud.lxweb.cn/f/7gnwir/%E6%B8%AF%E6%BE%B3%E5%8F%B0.txt.16:4022/rtp/239.112.205.206:5140
CHC动作电影,http://1.82.144.16:4022/rtp/239.112.205.207:5140
CHC动作电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC影迷电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://www.8700956.top:18888/rtp/239.81.0.239:4056
CHC家庭影院,http://www.8700956.top:18888/rtp/239.81.0.238:4056
CHC影迷电影,http://www.8700956.top:18888/rtp/239.81.0.240:4056
CHC家庭影院,http://119.98.36.186:8888/rtp/239.69.1.243:11100
CHC家庭影院,http://ik6.iptv8.net:8888/udp/225.1.4.209:1262
CHC动作电影,http://39.82.240.162:60001/rtp/239.253.242.153:8000
CHC影迷电影,http://ik6.iptv8.net:8888/udp/225.1.4.207:1260
CHC影迷电影,http://221.198.168.25:8888/udp/225.1.1.214:5002
CHC动作电影,http://117.10.59.110:8888/newlive/live/hls/55/live.m3u8
CHC影迷电影,http://117.10.59.110:8888/newlive/live/hls/54/live.m3u8
天映经典,http://171.108.239.74:8181/tsfile/live/1009_1.m3u8
龙祥时代,http://171.108.239.77:8181/tsfile/live/1011_1.m3u8
东森电影,http://171.108.239.77:8181/tsfile/live/1010_1.m3u8
经典电影,http://171.38.78.198:8181/tsfile/live/0143_1.m3u8
淘电影,http://114.249.18.134:4022/rtp/239.3.1.250:8001

🇨🇳经典频道,#genre#

经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
星辰影院,https://www.goodiptv.club/douyu/11849283
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
秋月剪水,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
经典怀旧,http://43.138.170.29:35455/douyu/7822994
重温经典,http://223.109.210.49/mmst.v.smtcdns.net/1301-txt.yiyang.otvcloud.com/otv/skcc/live/channel43067/index.m3u8
重温经典,http://125.210.150.58:9090/live/hzgq-cwjdgq-h264.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://117.162.34.102/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://125.210.150.58:9090/live/hzgq-cwjdgq-h264.m3u8
重温经典,http://183.204.13.237/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典频道,mitv://generationnexxxt.com:19806/65fa5e2600039eda2a43168726d80618
邵氏影院,http://159.75.85.63:35455/douyu/4246519 
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
经典邵氏,http://ali.hlspull.yximgs.com/live/asdfg99381.flv
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
经典神话台,https://ali.hlspull.yximgs.com/live/asdfg32522.flv 
经典都市台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv 
龙腾功夫,http://live.dxms.top:80/dwy/ltgft.php
经典都市台,http://live.dxms.top:80/dwy/jdyst.php
经典怀旧,http://live.dxms.top:80/dwy/jdhj.php
经典剧场,http://live.dxms.top:80/dwy/jdjc.php
经典台剧,http://live.dxms.top:80/dwy/jdtj.php
军旅剧场,http://live.dxms.top:80/dwy/jljc.php
宫廷剧场,http://live.dxms.top:80/dwy/gtjc.php
经典天龙,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场,http://live.dxms.top:80/dwy/jyjc.php
星光视界,http://live.dxms.top:80/dwy/xgsj.php
经典三国,http://live.dxms.top:80/dwy/jdsg.php
经典红楼,http://live.dxms.top:80/dwy/jdhl.php
经典怀旧,http://43.138.170.29:35455/douyu/7822994
经典怀旧,http://live.dxms.top:80/dwy/hjjc.php
经典港片,http://live.dxms.top:80/dwy/jdgp.php
经典喜剧,http://live.dxms.top:80/dwy/jdxj.php
1905电影网,http://live.dxms.top:80/dwy/hyyy.php
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典邵氏,http://ali.hlspull.yximgs.com/live/asdfg99381.flv
经典邵氏,http://live.dxms.top/dwy/jdsst.php
经典功夫台,http://live.dxms.top/dwy/jdgf.php
经典功夫台,http://live.dxms.top/dwy/jdgf1.php
经典神话台,http://live.dxms.top/dwy/jddyt.php
经典都市台,http://live.dxms.top/dwy/jdyst.php
龙腾功夫,http://live.dxms.top/dwy/ltgft.php
龙腾功夫,http://live.dxms.top/dwy/ltgft1.php
经典怀旧,http://live.dxms.top/dwy/jdhj.php
经典台剧,http://live.dxms.top/dwy/jdtj.php
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
军旅剧场,http://live.dxms.top/dwy/jljc.php
经典剧场,http://live.dxms.top/dwy/jdjc.php
宫廷剧场,http://live.dxms.top/dwy/gtjc.php
经典清剧,http://live.dxms.top/dwy/jdqj.php
经典天龙,http://live.dxms.top/dwy/jdtl.php
金庸剧场,http://live.dxms.top/dwy/jyjc.php
星光视界,http://live.dxms.top/dwy/xgsj.php
经典三国,http://live.dxms.top/dwy/jdsg.php
经典三国,http://live.dxms.top/dwy/jdsg1.php
经典红楼,http://live.dxms.top/dwy/jdhl.php
怀旧剧场,http://live.dxms.top/dwy/hjjc.php
经典港片,http://live.dxms.top/dwy/jdgp.php
经典喜剧,http://live.dxms.top/dwy/jdxj1.php
经典喜剧,http://live.dxms.top/dwy/jdxj.php
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典功夫台,http://47.109.155.164/小曾/yy.php?id=1355002394
经典武侠,http://43.138.170.29:35455/douyu/11784023
经典再现组播,http://183.222.72.116:6868/rtp/239.10.0.130:5140
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
经典武侠,http://43.138.170.29:35455/douyu/11784023
斗鱼,http://hlsa-akm.douyucdn.cn/85894rmovieChow_4000p.m3u8
港片电影,http://cfss.cc/cdn/yy/1353850051.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典都市台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典神话台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典刑侦台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典都市台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典动画,http://live.dxms.top/dw/jddh.php
经典怀旧,http://live.dxms.top/dw/jdhj.php
抗日剧场http://live.dxms.top/yy0405.php?id=1382736877/
经典台剧,http://cfss.cc/cdn/yy/1355260662.flv
星光剧场,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典三国,http://live.dxms.top/dw/jdsg.php
经典三国,http://live.dxms.top/dw/jdsg1.php
经典回忆频道,http://live.dxms.top/hyyy.php
真武侠台,http://cfss.cc/cdn/hy/29169712.flv
熊猫功夫台,http://live.dxms.top/dwy/xmgf-y0.php

🇨🇳港台-频道,#genre#

华文一套,http://vvlive.eztv.vip/hwstnew/hwstnew.m3u8?auth_key=1710810797-0-0-e8083062bda511b313d1bad1b2703416
华文二套,http://vvlive.eztv.vip/hwetnew/hwetnew.m3u8?auth_key=1710810771-0-0-c5ce71079eaa4d245127b05375ae371f
华文三套,https://livees.cgtn.com/1000e/prog_index.m3u8
华文四套,https://live.cgtn.com/1000/prog_index.m3u8
华文五套,https://liveru.cgtn.com/1000r/prog_index.m3u8
华文六套,http://vvlive.eztv.vip/ctvsnew/ctvsnew.m3u8?auth_key=1710810919-0-0-50aa348ab0ba1386377aafc10877062f
华文七套,https://livear.cgtn.com/1000a/prog_index.m3u8
华文八套,https://livefr.cgtn.com/1000f/prog_index.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0 
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv 
香港开电视,https://live-hls-web-ajb.getaj.net/AJB/01.m3u8 
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
半岛新闻,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-ftv10
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻2,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd 
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8 
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚太第一卫视,http://110.19.106.198:9981/stream/channelid/999152661?ticket=B1BCB80234BFA8C75584A88C1E29CA0CF7745FC4&profile=pass
马尔康综合[geo-blocked],https://epg.pw/stream/730624d47482fed3331196e40e506833a98c72142af419b50c098c0fdedb850b.m3u8
亚洲旅游台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn17
CGTN Europe,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8 
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
i-Fun动漫台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-ftv15
i-Fun动漫台,mitv://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8 
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
韩国娱乐台,mitv://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
寰宇新闻,mitv://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
尼克儿童频道,mitv://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
国兴卫视,mitv://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
Now Sports 英超1,p3p://108.181.20.159:05326/646099ac000efa84aa8fef330e635121
Now Sports 英超2,p3p://108.181.20.159:05326/64609aa400087457aa93b6491c9474d0
OneTV综合,p3p://108.181.20.159:05326/64d5c5550007c4d9744057ea09db782a
KIX HD,p3p://108.181.20.159:05326/6444e9940006c03f3e688dba67767ffd
NowSports 4K 1,p3p://108.181.20.159:05326/64ff0dd300027c501582a8b75bd6680f
NowSports 4K 2,p3p://108.181.20.159:05326/64ff0ec10007a19315864bb952b44a7f
HD Phx Infonews Channel,http://146.56.153.245:20121/bysid/257
HD Phx Chinese Channel,http://146.56.153.245:20121/bysid/258
HD Phx HK Channel,http://146.56.153.245:20121/bysid/259

🇨🇳财经-频道,#genre#

HOY国际财经,https://s2-10623-kwimgs.52520.xyz/histar.php?key=e7613508260c3c3d8d25b90c55a923bf&id=hoy-ibc
第1商业台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=4gtv-4gtv104
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
台视财经台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=4gtv-4gtv056
台视财经台,P2p://135.148.104.228:19806/6458c34c00065a835c8fc1003c896dab
台视财经台,mitv://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
台视财经台,mitv://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
东森财经,http://livetv.skycf.eu.org:80/live.m3u8?c=14 
东森财经,https://lsj.37o.xyz/histar.php?id=ebc-finance
Now财经台,https://lsj.37o.xyz/histar.php?id=now-finance
Now财经台,mitv://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
Now财经台,mitv://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
SBN 全球财经台,https://lsj.37o.xyz/histar.php?id=sbn
寰宇财经台,https://lsj.37o.xyz/histar.php?id=global-finance

🇨🇳体育-频道,#genre#

時尚运动X,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=4gtv-4gtv014
纬来体育,rtmp://f13h.mine.nu/sat/tv721
ELEVEN1台,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2台,rtmp://f13h.mine.nu/sat/tv741
beIN Sports,P2p://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644
CCTV5,P2p://generationnexxxt.com:19806/7d00bdeddb6c422796e62ae9e8b9398d
CCTV5+,P2p://generationnexxxt.com:19806/65a531aa00057c26dd8d1ccf196a034e
快乐垂钓,P2p://generationnexxxt.com:19806/65a4f19a000ece67dc92e0b05e060435
魅力足球,P2p://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89
广东体育,P2p://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72
Sky Sports Golf,P2p://generationnexxxt.com:19806/65791ef9000e6a67316403ad31ad3930
Sky Sports Football,P2p://generationnexxxt.com:19806/65791ef900094e3c3164026476a47cd3
Astro Arena,P2p://generationnexxxt.com:19806/65b216e7000a7ed40fec9c7d4f4b3c78
Astro SuperSport,P2p://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
Astro SuperSport 2,P2p://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
Astro SuperSport 3,P2p://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
Astro SuperSport 4,P2p://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
beIN Sports 3,P2p://generationnexxxt.com:19806/65a52dc1000d76fbdd7dd8ab186b4afd
WWE,P2p://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a
纬来育乐台,P2p://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
ELEVEN体育1台,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
Z频道,P2p://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
J Sports 1,P2p://generationnexxxt.com:19806/3bf47ad3b3514230bd24efe7178aee5e
J Sports 2,P2p://generationnexxxt.com:19806/1dec0300cce54ba5853fd5aadc349595
J Sports 3,P2p://generationnexxxt.com:19806/1a9fd30d67f8480490d1fe07440658b5
J Sports 4,P2p://generationnexxxt.com:19806/f7915841f9c04692b3c336849b8ed00c
Skynet Sports HD,P2p://generationnexxxt.com:19806/64f03b7d000cf732ac3d879228791c70
Skynet Sports 2,P2p://generationnexxxt.com:19806/64f03b7e0004ca5cac3d89676c3c51df
Skynet Sports 5,P2p://generationnexxxt.com:19806/64f03b7f0003688dac3d8cf1521c6e9f
Skynet Sports 6,P2p://generationnexxxt.com:19806/64f03b7e000b23c7ac3d8b0d775b55a1
Fight Sports,P2p://generationnexxxt.com:19806/7375a5f151c047b294a8e8c6ddad178d
ESPN,P2p://generationnexxxt.com:19806/2436baa9e481444fa785298d5931bdba
HKC 18,P2p://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACE Sport Stars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯魅力台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn04
博斯高球台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn05
博斯高球二台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn06
博斯运动一台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn07
博斯运动二台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn08
博斯网球台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn09
博斯无限台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn10
博斯高球二台,P2p://generationnexxxt.com:19806/65e1b654000ce227c9f3778a2b254b95
博斯网球台,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,P2p://generationnexxxt.com:19806/65e1b6530009723ec9f372c730a82585
博斯无限台,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,P2p://generationnexxxt.com:19806/65e1b653000eb97ec9f3741f6f4318a0
SPOTV,P2p://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a
博斯运动,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
智林体育台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=4gtv-4gtv101
博斯运动二台,P2p://generationnexxxt.com:19806/65e1b65400075c3dc9f3762355b36cc1
Eurosport HD,P2p://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
Arena Bola,P2p://generationnexxxt.com:19806/6597c3de0009a0efa91838f96fd623b1
NBA,P2p://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
beIN Sports 2,P2p://generationnexxxt.com:19806/65619d35000372e967236fc35ab64b39
爱尔达体育1台,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
Sky Sports F1,P2p://generationnexxxt.com:19806/65791ef90003eb94316400fd79094faa
Sky Sports Arena,P2p://generationnexxxt.com:19806/65791ef8000e15953163ffb52b633954
Sky Sports Main Event,P2p://generationnexxxt.com:19806/65791ef800079cd23163fe0f44d92213
Sky Sports Cricket,P2p://generationnexxxt.com:19806/65791ef8000290523163fcb71a5c79e1
Sky Sports Mix,P2p://generationnexxxt.com:19806/65791ef7000cb6683163fb6f54195e6f
Golf Channel,P2p://generationnexxxt.com:19806/65619e930003f0fc6728c71226a25f2d
TechStorm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
